--- REPORTE DIA 3 ---
ESTADISTICAS
- Cantidad de agendados:	32186
20433)	CI: I-0-42 | Edad:42 | Riesgo: 1
20434)	CI: I-4-88 | Edad:88 | Riesgo: 2
20435)	CI: I-3-44 | Edad:44 | Riesgo: 1
20436)	CI: I-1-88 | Edad:88 | Riesgo: 1
20437)	CI: I-5-31 | Edad:31 | Riesgo: 4
20438)	CI: I-8-67 | Edad:67 | Riesgo: 2
20439)	CI: I-2-63 | Edad:63 | Riesgo: 4
20440)	CI: I-9-80 | Edad:80 | Riesgo: 2
20441)	CI: I-7-70 | Edad:70 | Riesgo: 2
20442)	CI: I-6-51 | Edad:51 | Riesgo: 3
20443)	CI: I-0-68 | Edad:68 | Riesgo: 1
20444)	CI: I-4-72 | Edad:72 | Riesgo: 4
20445)	CI: I-3-74 | Edad:74 | Riesgo: 3
20446)	CI: I-1-87 | Edad:87 | Riesgo: 2
20447)	CI: I-5-77 | Edad:77 | Riesgo: 4
20448)	CI: I-8-89 | Edad:89 | Riesgo: 2
20449)	CI: I-2-74 | Edad:74 | Riesgo: 3
20450)	CI: I-9-82 | Edad:82 | Riesgo: 1
20451)	CI: I-7-42 | Edad:42 | Riesgo: 5
20452)	CI: I-6-72 | Edad:72 | Riesgo: 2
20453)	CI: I-0-36 | Edad:36 | Riesgo: 1
20454)	CI: I-4-82 | Edad:82 | Riesgo: 3
20455)	CI: I-3-78 | Edad:78 | Riesgo: 2
20456)	CI: I-1-20 | Edad:20 | Riesgo: 1
20457)	CI: I-5-70 | Edad:70 | Riesgo: 1
20458)	CI: I-8-49 | Edad:49 | Riesgo: 3
20459)	CI: I-2-89 | Edad:89 | Riesgo: 4
20460)	CI: I-9-81 | Edad:81 | Riesgo: 1
20461)	CI: I-7-86 | Edad:86 | Riesgo: 2
20462)	CI: I-6-71 | Edad:71 | Riesgo: 2
20463)	CI: I-0-56 | Edad:56 | Riesgo: 5
20464)	CI: I-4-84 | Edad:84 | Riesgo: 3
20465)	CI: I-3-82 | Edad:82 | Riesgo: 1
20466)	CI: I-1-83 | Edad:83 | Riesgo: 2
20467)	CI: I-5-57 | Edad:57 | Riesgo: 2
20468)	CI: I-8-23 | Edad:23 | Riesgo: 1
20469)	CI: I-2-77 | Edad:77 | Riesgo: 3
20470)	CI: I-9-58 | Edad:58 | Riesgo: 1
20471)	CI: I-7-60 | Edad:60 | Riesgo: 2
20472)	CI: I-6-87 | Edad:87 | Riesgo: 3
20473)	CI: I-0-51 | Edad:51 | Riesgo: 4
20474)	CI: I-4-83 | Edad:83 | Riesgo: 4
20475)	CI: I-3-77 | Edad:77 | Riesgo: 1
20476)	CI: I-1-79 | Edad:79 | Riesgo: 5
20477)	CI: I-5-51 | Edad:51 | Riesgo: 3
20478)	CI: I-8-55 | Edad:55 | Riesgo: 1
20479)	CI: I-2-30 | Edad:30 | Riesgo: 3
20480)	CI: I-9-74 | Edad:74 | Riesgo: 5
20481)	CI: I-7-72 | Edad:72 | Riesgo: 5
20482)	CI: I-6-76 | Edad:76 | Riesgo: 2
20483)	CI: I-0-19 | Edad:19 | Riesgo: 2
20484)	CI: I-4-86 | Edad:86 | Riesgo: 1
20485)	CI: I-3-57 | Edad:57 | Riesgo: 4
20486)	CI: I-1-36 | Edad:36 | Riesgo: 2
20487)	CI: I-5-66 | Edad:66 | Riesgo: 3
20488)	CI: I-8-69 | Edad:69 | Riesgo: 4
20489)	CI: I-2-43 | Edad:43 | Riesgo: 4
20490)	CI: I-9-85 | Edad:85 | Riesgo: 3
20491)	CI: I-7-72 | Edad:72 | Riesgo: 4
20492)	CI: I-6-46 | Edad:46 | Riesgo: 5
20493)	CI: I-0-48 | Edad:48 | Riesgo: 1
20494)	CI: I-4-87 | Edad:87 | Riesgo: 1
20495)	CI: I-3-87 | Edad:87 | Riesgo: 2
20496)	CI: I-1-82 | Edad:82 | Riesgo: 1
20497)	CI: I-5-83 | Edad:83 | Riesgo: 1
20498)	CI: I-8-67 | Edad:67 | Riesgo: 1
20499)	CI: I-2-78 | Edad:78 | Riesgo: 1
20500)	CI: I-9-67 | Edad:67 | Riesgo: 2
20501)	CI: I-7-69 | Edad:69 | Riesgo: 3
20502)	CI: I-6-78 | Edad:78 | Riesgo: 1
20503)	CI: I-0-28 | Edad:28 | Riesgo: 4
20504)	CI: I-4-61 | Edad:61 | Riesgo: 2
20505)	CI: I-3-70 | Edad:70 | Riesgo: 1
20506)	CI: I-1-86 | Edad:86 | Riesgo: 1
20507)	CI: I-5-73 | Edad:73 | Riesgo: 2
20508)	CI: I-8-70 | Edad:70 | Riesgo: 4
20509)	CI: I-2-66 | Edad:66 | Riesgo: 3
20510)	CI: I-9-78 | Edad:78 | Riesgo: 3
20511)	CI: I-7-85 | Edad:85 | Riesgo: 5
20512)	CI: I-6-77 | Edad:77 | Riesgo: 2
20513)	CI: I-0-64 | Edad:64 | Riesgo: 1
20514)	CI: I-4-29 | Edad:29 | Riesgo: 5
20515)	CI: I-3-84 | Edad:84 | Riesgo: 3
20516)	CI: I-1-35 | Edad:35 | Riesgo: 3
20517)	CI: I-5-87 | Edad:87 | Riesgo: 1
20518)	CI: I-8-86 | Edad:86 | Riesgo: 5
20519)	CI: I-2-40 | Edad:40 | Riesgo: 3
20520)	CI: I-9-66 | Edad:66 | Riesgo: 3
20521)	CI: I-7-69 | Edad:69 | Riesgo: 4
20522)	CI: I-6-68 | Edad:68 | Riesgo: 5
20523)	CI: I-4-38 | Edad:38 | Riesgo: 1
20524)	CI: I-0-73 | Edad:73 | Riesgo: 1
20525)	CI: I-3-74 | Edad:74 | Riesgo: 4
20526)	CI: I-1-75 | Edad:75 | Riesgo: 5
20527)	CI: I-5-67 | Edad:67 | Riesgo: 3
20528)	CI: I-8-45 | Edad:45 | Riesgo: 4
20529)	CI: I-2-86 | Edad:86 | Riesgo: 5
20530)	CI: I-9-71 | Edad:71 | Riesgo: 2
20531)	CI: I-7-58 | Edad:58 | Riesgo: 2
20532)	CI: I-6-73 | Edad:73 | Riesgo: 1
20533)	CI: I-4-72 | Edad:72 | Riesgo: 5
20534)	CI: I-0-82 | Edad:82 | Riesgo: 2
20535)	CI: I-3-75 | Edad:75 | Riesgo: 4
20536)	CI: I-1-84 | Edad:84 | Riesgo: 2
20537)	CI: I-5-87 | Edad:87 | Riesgo: 3
20538)	CI: I-8-83 | Edad:83 | Riesgo: 3
20539)	CI: I-2-75 | Edad:75 | Riesgo: 3
20540)	CI: I-9-82 | Edad:82 | Riesgo: 1
20541)	CI: I-7-66 | Edad:66 | Riesgo: 3
20542)	CI: I-6-88 | Edad:88 | Riesgo: 4
20543)	CI: I-4-84 | Edad:84 | Riesgo: 4
20544)	CI: I-0-64 | Edad:64 | Riesgo: 2
20545)	CI: I-3-33 | Edad:33 | Riesgo: 2
20546)	CI: I-1-77 | Edad:77 | Riesgo: 3
20547)	CI: I-5-79 | Edad:79 | Riesgo: 2
20548)	CI: I-8-73 | Edad:73 | Riesgo: 5
20549)	CI: I-2-88 | Edad:88 | Riesgo: 3
20550)	CI: I-9-64 | Edad:64 | Riesgo: 3
20551)	CI: I-7-75 | Edad:75 | Riesgo: 2
20552)	CI: I-6-88 | Edad:88 | Riesgo: 4
20553)	CI: I-4-56 | Edad:56 | Riesgo: 3
20554)	CI: I-0-67 | Edad:67 | Riesgo: 1
20555)	CI: I-3-25 | Edad:25 | Riesgo: 2
20556)	CI: I-1-66 | Edad:66 | Riesgo: 2
20557)	CI: I-5-66 | Edad:66 | Riesgo: 1
20558)	CI: I-8-89 | Edad:89 | Riesgo: 5
20559)	CI: I-2-81 | Edad:81 | Riesgo: 2
20560)	CI: I-9-68 | Edad:68 | Riesgo: 1
20561)	CI: I-7-55 | Edad:55 | Riesgo: 3
20562)	CI: I-6-63 | Edad:63 | Riesgo: 3
20563)	CI: I-4-87 | Edad:87 | Riesgo: 5
20564)	CI: I-0-50 | Edad:50 | Riesgo: 3
20565)	CI: I-3-83 | Edad:83 | Riesgo: 5
20566)	CI: I-1-67 | Edad:67 | Riesgo: 5
20567)	CI: I-5-78 | Edad:78 | Riesgo: 5
20568)	CI: I-8-87 | Edad:87 | Riesgo: 4
20569)	CI: I-7-42 | Edad:42 | Riesgo: 2
20570)	CI: I-6-84 | Edad:84 | Riesgo: 3
20571)	CI: I-2-71 | Edad:71 | Riesgo: 4
20572)	CI: I-4-76 | Edad:76 | Riesgo: 5
20573)	CI: I-9-82 | Edad:82 | Riesgo: 4
20574)	CI: I-0-68 | Edad:68 | Riesgo: 5
20575)	CI: I-3-36 | Edad:36 | Riesgo: 4
20576)	CI: I-1-67 | Edad:67 | Riesgo: 4
20577)	CI: I-5-74 | Edad:74 | Riesgo: 2
20578)	CI: I-8-55 | Edad:55 | Riesgo: 5
20579)	CI: I-7-86 | Edad:86 | Riesgo: 3
20580)	CI: I-6-70 | Edad:70 | Riesgo: 1
20581)	CI: I-2-89 | Edad:89 | Riesgo: 1
20582)	CI: I-4-66 | Edad:66 | Riesgo: 3
20583)	CI: I-9-29 | Edad:29 | Riesgo: 5
20584)	CI: I-0-23 | Edad:23 | Riesgo: 2
20585)	CI: I-3-88 | Edad:88 | Riesgo: 3
20586)	CI: I-1-76 | Edad:76 | Riesgo: 5
20587)	CI: I-5-89 | Edad:89 | Riesgo: 1
20588)	CI: I-8-36 | Edad:36 | Riesgo: 2
20589)	CI: I-7-68 | Edad:68 | Riesgo: 4
20590)	CI: I-6-67 | Edad:67 | Riesgo: 2
20591)	CI: I-2-80 | Edad:80 | Riesgo: 1
20592)	CI: I-4-54 | Edad:54 | Riesgo: 5
20593)	CI: I-9-72 | Edad:72 | Riesgo: 5
20594)	CI: I-0-88 | Edad:88 | Riesgo: 3
20595)	CI: I-3-52 | Edad:52 | Riesgo: 5
20596)	CI: I-1-70 | Edad:70 | Riesgo: 4
20597)	CI: I-5-88 | Edad:88 | Riesgo: 2
20598)	CI: I-8-78 | Edad:78 | Riesgo: 2
20599)	CI: I-7-38 | Edad:38 | Riesgo: 3
20600)	CI: I-6-71 | Edad:71 | Riesgo: 5
20601)	CI: I-2-78 | Edad:78 | Riesgo: 1
20602)	CI: I-4-86 | Edad:86 | Riesgo: 4
20603)	CI: I-9-74 | Edad:74 | Riesgo: 5
20604)	CI: I-0-31 | Edad:31 | Riesgo: 2
20605)	CI: I-3-72 | Edad:72 | Riesgo: 4
20606)	CI: I-1-81 | Edad:81 | Riesgo: 1
20607)	CI: I-5-21 | Edad:21 | Riesgo: 2
20608)	CI: I-8-52 | Edad:52 | Riesgo: 2
20609)	CI: I-7-79 | Edad:79 | Riesgo: 3
20610)	CI: I-6-68 | Edad:68 | Riesgo: 2
20611)	CI: I-2-72 | Edad:72 | Riesgo: 1
20612)	CI: I-4-69 | Edad:69 | Riesgo: 2
20613)	CI: I-9-69 | Edad:69 | Riesgo: 3
20614)	CI: I-0-71 | Edad:71 | Riesgo: 1
20615)	CI: I-3-86 | Edad:86 | Riesgo: 5
20616)	CI: I-1-37 | Edad:37 | Riesgo: 1
20617)	CI: I-5-55 | Edad:55 | Riesgo: 2
20618)	CI: I-8-87 | Edad:87 | Riesgo: 5
20619)	CI: I-7-69 | Edad:69 | Riesgo: 5
20620)	CI: I-6-86 | Edad:86 | Riesgo: 5
20621)	CI: I-2-34 | Edad:34 | Riesgo: 2
20622)	CI: I-4-88 | Edad:88 | Riesgo: 4
20623)	CI: I-9-83 | Edad:83 | Riesgo: 1
20624)	CI: I-0-69 | Edad:69 | Riesgo: 4
20625)	CI: I-3-84 | Edad:84 | Riesgo: 2
20626)	CI: I-1-83 | Edad:83 | Riesgo: 5
20627)	CI: I-5-78 | Edad:78 | Riesgo: 1
20628)	CI: I-8-88 | Edad:88 | Riesgo: 4
20629)	CI: I-7-87 | Edad:87 | Riesgo: 3
20630)	CI: I-6-82 | Edad:82 | Riesgo: 4
20631)	CI: I-2-56 | Edad:56 | Riesgo: 5
20632)	CI: I-4-33 | Edad:33 | Riesgo: 2
20633)	CI: I-9-66 | Edad:66 | Riesgo: 2
20634)	CI: I-0-87 | Edad:87 | Riesgo: 3
20635)	CI: I-3-88 | Edad:88 | Riesgo: 5
20636)	CI: I-1-78 | Edad:78 | Riesgo: 3
20637)	CI: I-5-62 | Edad:62 | Riesgo: 3
20638)	CI: I-8-66 | Edad:66 | Riesgo: 1
20639)	CI: I-7-80 | Edad:80 | Riesgo: 5
20640)	CI: I-6-75 | Edad:75 | Riesgo: 2
20641)	CI: I-2-87 | Edad:87 | Riesgo: 4
20642)	CI: I-4-42 | Edad:42 | Riesgo: 1
20643)	CI: I-9-75 | Edad:75 | Riesgo: 3
20644)	CI: I-0-65 | Edad:65 | Riesgo: 4
20645)	CI: I-3-72 | Edad:72 | Riesgo: 1
20646)	CI: I-1-68 | Edad:68 | Riesgo: 2
20647)	CI: I-5-74 | Edad:74 | Riesgo: 5
20648)	CI: I-8-69 | Edad:69 | Riesgo: 3
20649)	CI: I-7-62 | Edad:62 | Riesgo: 5
20650)	CI: I-6-85 | Edad:85 | Riesgo: 2
20651)	CI: I-2-59 | Edad:59 | Riesgo: 1
20652)	CI: I-4-77 | Edad:77 | Riesgo: 3
20653)	CI: I-9-78 | Edad:78 | Riesgo: 2
20654)	CI: I-0-86 | Edad:86 | Riesgo: 3
20655)	CI: I-3-82 | Edad:82 | Riesgo: 3
20656)	CI: I-1-66 | Edad:66 | Riesgo: 3
20657)	CI: I-5-38 | Edad:38 | Riesgo: 1
20658)	CI: I-8-87 | Edad:87 | Riesgo: 5
20659)	CI: I-7-83 | Edad:83 | Riesgo: 3
20660)	CI: I-6-74 | Edad:74 | Riesgo: 4
20661)	CI: I-2-78 | Edad:78 | Riesgo: 2
20662)	CI: I-4-89 | Edad:89 | Riesgo: 2
20663)	CI: I-9-73 | Edad:73 | Riesgo: 5
20664)	CI: I-0-83 | Edad:83 | Riesgo: 1
20665)	CI: I-3-72 | Edad:72 | Riesgo: 1
20666)	CI: I-1-35 | Edad:35 | Riesgo: 1
20667)	CI: I-5-73 | Edad:73 | Riesgo: 5
20668)	CI: I-8-88 | Edad:88 | Riesgo: 3
20669)	CI: I-7-89 | Edad:89 | Riesgo: 3
20670)	CI: I-6-78 | Edad:78 | Riesgo: 1
20671)	CI: I-2-82 | Edad:82 | Riesgo: 5
20672)	CI: I-4-87 | Edad:87 | Riesgo: 1
20673)	CI: I-9-43 | Edad:43 | Riesgo: 2
20674)	CI: I-0-80 | Edad:80 | Riesgo: 2
20675)	CI: I-3-89 | Edad:89 | Riesgo: 3
20676)	CI: I-1-74 | Edad:74 | Riesgo: 3
20677)	CI: I-5-67 | Edad:67 | Riesgo: 3
20678)	CI: I-8-86 | Edad:86 | Riesgo: 5
20679)	CI: I-7-80 | Edad:80 | Riesgo: 2
20680)	CI: I-6-83 | Edad:83 | Riesgo: 4
20681)	CI: I-2-27 | Edad:27 | Riesgo: 2
20682)	CI: I-4-81 | Edad:81 | Riesgo: 2
20683)	CI: I-9-70 | Edad:70 | Riesgo: 4
20684)	CI: I-0-84 | Edad:84 | Riesgo: 1
20685)	CI: I-3-83 | Edad:83 | Riesgo: 5
20686)	CI: I-1-67 | Edad:67 | Riesgo: 4
20687)	CI: I-5-72 | Edad:72 | Riesgo: 1
20688)	CI: I-8-69 | Edad:69 | Riesgo: 3
20689)	CI: I-7-26 | Edad:26 | Riesgo: 5
20690)	CI: I-6-73 | Edad:73 | Riesgo: 5
20691)	CI: I-2-77 | Edad:77 | Riesgo: 3
20692)	CI: I-4-50 | Edad:50 | Riesgo: 2
20693)	CI: I-9-45 | Edad:45 | Riesgo: 5
20694)	CI: I-0-74 | Edad:74 | Riesgo: 5
20695)	CI: I-3-55 | Edad:55 | Riesgo: 2
20696)	CI: I-1-83 | Edad:83 | Riesgo: 5
20697)	CI: I-5-88 | Edad:88 | Riesgo: 1
20698)	CI: I-8-89 | Edad:89 | Riesgo: 1
20699)	CI: I-7-85 | Edad:85 | Riesgo: 4
20700)	CI: I-6-59 | Edad:59 | Riesgo: 2
20701)	CI: I-2-66 | Edad:66 | Riesgo: 5
20702)	CI: I-4-51 | Edad:51 | Riesgo: 3
20703)	CI: I-9-27 | Edad:27 | Riesgo: 4
20704)	CI: I-0-58 | Edad:58 | Riesgo: 3
20705)	CI: I-3-71 | Edad:71 | Riesgo: 2
20706)	CI: I-1-82 | Edad:82 | Riesgo: 5
20707)	CI: I-5-74 | Edad:74 | Riesgo: 4
20708)	CI: I-8-81 | Edad:81 | Riesgo: 1
20709)	CI: I-7-81 | Edad:81 | Riesgo: 4
20710)	CI: I-6-34 | Edad:34 | Riesgo: 4
20711)	CI: I-2-71 | Edad:71 | Riesgo: 3
20712)	CI: I-4-48 | Edad:48 | Riesgo: 3
20713)	CI: I-0-36 | Edad:36 | Riesgo: 4
20714)	CI: I-9-68 | Edad:68 | Riesgo: 3
20715)	CI: I-3-66 | Edad:66 | Riesgo: 1
20716)	CI: I-1-88 | Edad:88 | Riesgo: 5
20717)	CI: I-5-37 | Edad:37 | Riesgo: 2
20718)	CI: I-8-88 | Edad:88 | Riesgo: 1
20719)	CI: I-7-77 | Edad:77 | Riesgo: 1
20720)	CI: I-6-77 | Edad:77 | Riesgo: 2
20721)	CI: I-2-36 | Edad:36 | Riesgo: 4
20722)	CI: I-4-70 | Edad:70 | Riesgo: 4
20723)	CI: I-0-79 | Edad:79 | Riesgo: 2
20724)	CI: I-9-21 | Edad:21 | Riesgo: 5
20725)	CI: I-3-76 | Edad:76 | Riesgo: 3
20726)	CI: I-1-85 | Edad:85 | Riesgo: 3
20727)	CI: I-5-88 | Edad:88 | Riesgo: 4
20728)	CI: I-8-79 | Edad:79 | Riesgo: 3
20729)	CI: I-7-77 | Edad:77 | Riesgo: 3
20730)	CI: I-6-34 | Edad:34 | Riesgo: 1
20731)	CI: I-2-73 | Edad:73 | Riesgo: 2
20732)	CI: I-4-75 | Edad:75 | Riesgo: 1
20733)	CI: I-0-88 | Edad:88 | Riesgo: 5
20734)	CI: I-9-70 | Edad:70 | Riesgo: 5
20735)	CI: I-3-85 | Edad:85 | Riesgo: 5
20736)	CI: I-1-84 | Edad:84 | Riesgo: 3
20737)	CI: I-5-81 | Edad:81 | Riesgo: 2
20738)	CI: I-8-37 | Edad:37 | Riesgo: 1
20739)	CI: I-7-69 | Edad:69 | Riesgo: 3
20740)	CI: I-6-86 | Edad:86 | Riesgo: 3
20741)	CI: I-2-88 | Edad:88 | Riesgo: 5
20742)	CI: I-4-83 | Edad:83 | Riesgo: 4
20743)	CI: I-0-84 | Edad:84 | Riesgo: 2
20744)	CI: I-9-69 | Edad:69 | Riesgo: 3
20745)	CI: I-3-39 | Edad:39 | Riesgo: 1
20746)	CI: I-1-76 | Edad:76 | Riesgo: 1
20747)	CI: I-5-68 | Edad:68 | Riesgo: 1
20748)	CI: I-8-78 | Edad:78 | Riesgo: 2
20749)	CI: I-7-66 | Edad:66 | Riesgo: 4
20750)	CI: I-6-35 | Edad:35 | Riesgo: 2
20751)	CI: I-2-74 | Edad:74 | Riesgo: 5
20752)	CI: I-4-88 | Edad:88 | Riesgo: 4
20753)	CI: I-0-53 | Edad:53 | Riesgo: 3
20754)	CI: I-9-68 | Edad:68 | Riesgo: 2
20755)	CI: I-3-79 | Edad:79 | Riesgo: 4
20756)	CI: I-1-46 | Edad:46 | Riesgo: 4
20757)	CI: I-5-85 | Edad:85 | Riesgo: 3
20758)	CI: I-8-77 | Edad:77 | Riesgo: 3
20759)	CI: I-7-71 | Edad:71 | Riesgo: 4
20760)	CI: I-6-24 | Edad:24 | Riesgo: 1
20761)	CI: I-2-87 | Edad:87 | Riesgo: 4
20762)	CI: I-4-85 | Edad:85 | Riesgo: 3
20763)	CI: I-0-78 | Edad:78 | Riesgo: 3
20764)	CI: I-9-78 | Edad:78 | Riesgo: 1
20765)	CI: I-3-47 | Edad:47 | Riesgo: 2
20766)	CI: I-1-76 | Edad:76 | Riesgo: 3
20767)	CI: I-5-71 | Edad:71 | Riesgo: 2
20768)	CI: I-8-66 | Edad:66 | Riesgo: 4
20769)	CI: I-7-70 | Edad:70 | Riesgo: 3
20770)	CI: I-6-37 | Edad:37 | Riesgo: 3
20771)	CI: I-2-83 | Edad:83 | Riesgo: 4
20772)	CI: I-4-66 | Edad:66 | Riesgo: 4
20773)	CI: I-0-86 | Edad:86 | Riesgo: 2
20774)	CI: I-9-71 | Edad:71 | Riesgo: 5
20775)	CI: I-3-83 | Edad:83 | Riesgo: 5
20776)	CI: I-1-84 | Edad:84 | Riesgo: 5
20777)	CI: I-5-67 | Edad:67 | Riesgo: 2
20778)	CI: I-8-80 | Edad:80 | Riesgo: 3
20779)	CI: I-7-54 | Edad:54 | Riesgo: 5
20780)	CI: I-6-22 | Edad:22 | Riesgo: 3
20781)	CI: I-2-78 | Edad:78 | Riesgo: 4
20782)	CI: I-4-66 | Edad:66 | Riesgo: 2
20783)	CI: I-0-23 | Edad:23 | Riesgo: 1
20784)	CI: I-9-73 | Edad:73 | Riesgo: 3
20785)	CI: I-3-68 | Edad:68 | Riesgo: 5
20786)	CI: I-1-72 | Edad:72 | Riesgo: 2
20787)	CI: I-5-61 | Edad:61 | Riesgo: 5
20788)	CI: I-7-82 | Edad:82 | Riesgo: 4
20789)	CI: I-8-86 | Edad:86 | Riesgo: 4
20790)	CI: I-6-75 | Edad:75 | Riesgo: 3
20791)	CI: I-2-74 | Edad:74 | Riesgo: 1
20792)	CI: I-4-69 | Edad:69 | Riesgo: 1
20793)	CI: I-0-86 | Edad:86 | Riesgo: 5
20794)	CI: I-9-41 | Edad:41 | Riesgo: 2
20795)	CI: I-3-75 | Edad:75 | Riesgo: 1
20796)	CI: I-1-71 | Edad:71 | Riesgo: 1
20797)	CI: I-5-18 | Edad:18 | Riesgo: 1
20798)	CI: I-7-86 | Edad:86 | Riesgo: 5
20799)	CI: I-8-81 | Edad:81 | Riesgo: 4
20800)	CI: I-6-60 | Edad:60 | Riesgo: 5
20801)	CI: I-2-46 | Edad:46 | Riesgo: 4
20802)	CI: I-4-26 | Edad:26 | Riesgo: 1
20803)	CI: I-0-70 | Edad:70 | Riesgo: 2
20804)	CI: I-9-76 | Edad:76 | Riesgo: 4
20805)	CI: I-3-67 | Edad:67 | Riesgo: 3
20806)	CI: I-1-70 | Edad:70 | Riesgo: 5
20807)	CI: I-5-45 | Edad:45 | Riesgo: 2
20808)	CI: I-7-33 | Edad:33 | Riesgo: 5
20809)	CI: I-8-76 | Edad:76 | Riesgo: 2
20810)	CI: I-6-86 | Edad:86 | Riesgo: 3
20811)	CI: I-2-85 | Edad:85 | Riesgo: 2
20812)	CI: I-4-76 | Edad:76 | Riesgo: 5
20813)	CI: I-0-23 | Edad:23 | Riesgo: 5
20814)	CI: I-9-83 | Edad:83 | Riesgo: 5
20815)	CI: I-3-74 | Edad:74 | Riesgo: 1
20816)	CI: I-1-67 | Edad:67 | Riesgo: 1
20817)	CI: I-5-70 | Edad:70 | Riesgo: 5
20818)	CI: I-7-78 | Edad:78 | Riesgo: 5
20819)	CI: I-8-76 | Edad:76 | Riesgo: 4
20820)	CI: I-6-89 | Edad:89 | Riesgo: 5
20821)	CI: I-2-84 | Edad:84 | Riesgo: 3
20822)	CI: I-4-82 | Edad:82 | Riesgo: 3
20823)	CI: I-0-89 | Edad:89 | Riesgo: 3
20824)	CI: I-9-81 | Edad:81 | Riesgo: 5
20825)	CI: I-3-75 | Edad:75 | Riesgo: 1
20826)	CI: I-1-85 | Edad:85 | Riesgo: 4
20827)	CI: I-5-89 | Edad:89 | Riesgo: 2
20828)	CI: I-7-78 | Edad:78 | Riesgo: 2
20829)	CI: I-8-37 | Edad:37 | Riesgo: 5
20830)	CI: I-6-81 | Edad:81 | Riesgo: 4
20831)	CI: I-2-20 | Edad:20 | Riesgo: 2
20832)	CI: I-4-70 | Edad:70 | Riesgo: 4
20833)	CI: I-0-74 | Edad:74 | Riesgo: 5
20834)	CI: I-9-68 | Edad:68 | Riesgo: 5
20835)	CI: I-3-80 | Edad:80 | Riesgo: 1
20836)	CI: I-1-86 | Edad:86 | Riesgo: 2
20837)	CI: I-5-67 | Edad:67 | Riesgo: 5
20838)	CI: I-7-76 | Edad:76 | Riesgo: 3
20839)	CI: I-8-70 | Edad:70 | Riesgo: 1
20840)	CI: I-6-36 | Edad:36 | Riesgo: 1
20841)	CI: I-2-39 | Edad:39 | Riesgo: 1
20842)	CI: I-4-20 | Edad:20 | Riesgo: 5
20843)	CI: I-0-27 | Edad:27 | Riesgo: 4
20844)	CI: I-9-80 | Edad:80 | Riesgo: 2
20845)	CI: I-3-28 | Edad:28 | Riesgo: 1
20846)	CI: I-1-21 | Edad:21 | Riesgo: 3
20847)	CI: I-5-69 | Edad:69 | Riesgo: 2
20848)	CI: I-7-87 | Edad:87 | Riesgo: 3
20849)	CI: I-8-68 | Edad:68 | Riesgo: 5
20850)	CI: I-6-43 | Edad:43 | Riesgo: 2
20851)	CI: I-2-89 | Edad:89 | Riesgo: 3
20852)	CI: I-4-82 | Edad:82 | Riesgo: 3
20853)	CI: I-0-65 | Edad:65 | Riesgo: 5
20854)	CI: I-9-64 | Edad:64 | Riesgo: 4
20855)	CI: I-3-73 | Edad:73 | Riesgo: 3
20856)	CI: I-1-87 | Edad:87 | Riesgo: 3
20857)	CI: I-5-59 | Edad:59 | Riesgo: 5
20858)	CI: I-7-62 | Edad:62 | Riesgo: 1
20859)	CI: I-8-75 | Edad:75 | Riesgo: 4
20860)	CI: I-6-78 | Edad:78 | Riesgo: 2
20861)	CI: I-2-85 | Edad:85 | Riesgo: 3
20862)	CI: I-4-79 | Edad:79 | Riesgo: 2
20863)	CI: I-0-25 | Edad:25 | Riesgo: 1
20864)	CI: I-9-87 | Edad:87 | Riesgo: 3
20865)	CI: I-3-88 | Edad:88 | Riesgo: 3
20866)	CI: I-1-59 | Edad:59 | Riesgo: 4
20867)	CI: I-5-79 | Edad:79 | Riesgo: 5
20868)	CI: I-7-24 | Edad:24 | Riesgo: 1
20869)	CI: I-8-71 | Edad:71 | Riesgo: 3
20870)	CI: I-6-73 | Edad:73 | Riesgo: 2
20871)	CI: I-2-67 | Edad:67 | Riesgo: 5
20872)	CI: I-4-85 | Edad:85 | Riesgo: 2
20873)	CI: I-0-67 | Edad:67 | Riesgo: 4
20874)	CI: I-9-76 | Edad:76 | Riesgo: 5
20875)	CI: I-3-25 | Edad:25 | Riesgo: 2
20876)	CI: I-1-76 | Edad:76 | Riesgo: 5
20877)	CI: I-5-71 | Edad:71 | Riesgo: 4
20878)	CI: I-7-67 | Edad:67 | Riesgo: 1
20879)	CI: I-8-77 | Edad:77 | Riesgo: 3
20880)	CI: I-6-55 | Edad:55 | Riesgo: 5
20881)	CI: I-4-81 | Edad:81 | Riesgo: 1
20882)	CI: I-2-28 | Edad:28 | Riesgo: 1
20883)	CI: I-0-40 | Edad:40 | Riesgo: 3
20884)	CI: I-9-81 | Edad:81 | Riesgo: 1
20885)	CI: I-3-35 | Edad:35 | Riesgo: 5
20886)	CI: I-1-70 | Edad:70 | Riesgo: 5
20887)	CI: I-5-84 | Edad:84 | Riesgo: 2
20888)	CI: I-7-71 | Edad:71 | Riesgo: 3
20889)	CI: I-8-48 | Edad:48 | Riesgo: 4
20890)	CI: I-6-30 | Edad:30 | Riesgo: 1
20891)	CI: I-4-86 | Edad:86 | Riesgo: 5
20892)	CI: I-2-72 | Edad:72 | Riesgo: 1
20893)	CI: I-0-48 | Edad:48 | Riesgo: 5
20894)	CI: I-9-83 | Edad:83 | Riesgo: 5
20895)	CI: I-3-68 | Edad:68 | Riesgo: 2
20896)	CI: I-1-77 | Edad:77 | Riesgo: 5
20897)	CI: I-5-59 | Edad:59 | Riesgo: 5
